4.912299806405469965e-09,1.556871076496698111e-08,4.160602847122354416e-08,1.002331213723184907e-07,2.230505960316494061e-07,4.547929147525176697e-07,8.590760806444377093e-07,1.572990188737692640e-06,2.753440519277993984e-06,4.412475418879104240e-06,7.044270102130537742e-06,9.950230316313085722e-06,1.323928237890338166e-05,1.532669088268655906e-05,1.787829020803376914e-05,2.127917524462984343e-05,2.638348300574867969e-05,2.746933118535982435e-05,2.860406236611749144e-05,2.983469151770994196e-05
2.881261827179951164e-09,9.926241071074042999e-09,2.649193395472110808e-08,6.403677082187473771e-08,1.374537559899877756e-07,2.725128009124213386e-07,5.071767171433487011e-07,8.733015572790426181e-07,1.528537791591998350e-06,2.400709380490099916e-06,3.541192665151561346e-06,4.737592274650112925e-06,6.275653825337576095e-06,6.823859237184172331e-06,7.489648790810331433e-06,8.396128797029681014e-06,9.923765910404900353e-06,1.277485840044614257e-05,1.293215649176843450e-05,1.307920161144839138e-05
1.877863454733560732e-09,5.733611104456766788e-09,1.595896277116417834e-08,3.842286846632450329e-08,8.075449035330399395e-08,1.613769357996749701e-07,2.782562106993527738e-07,4.759100538564700704e-07,7.881622610946969410e-07,1.289500166471190948e-06,1.857621161226935171e-06,2.744343641601979481e-06,3.242321484280681594e-06,3.645546872988035411e-06,4.239539962188943972e-06,5.457712665907682999e-06,6.225517548403766699e-06,6.311899198058223697e-06,6.390640533776691761e-06,6.462444905513568678e-06
1.127827481029114803e-09,3.552428758069210485e-09,9.258533517939589298e-09,2.092709027947941260e-08,4.445654944834974337e-08,8.820659133301328191e-08,1.679565888177001044e-07,2.810021171123104193e-07,4.317340932741468586e-07,7.223188583316100756e-07,1.030189998172083460e-06,1.533538309764092288e-06,1.879244330496007693e-06,2.470605924864848171e-06,3.033063512960479045e-06,3.139055333226561207e-06,3.249824908253362731e-06,3.373731277921949883e-06,3.537128662801034803e-06,3.875733886512152865e-06
