2.622070312500000000e-01,3.387695312499999778e-01,4.084960937500000111e-01,4.549804687500000333e-01,4.809570312500000555e-01,4.905273437500000111e-01,4.932617187500000222e-01,4.946289062500000555e-01,4.932617187500000222e-01,4.918945312500000444e-01,4.782226562500000999e-01,4.440429687500000444e-01,4.208007812500000333e-01,3.934570312499999778e-01,3.743164062500000111e-01,3.620117187499999889e-01,3.524414062500000333e-01,3.456054687499999778e-01,3.401367187499999556e-01,3.374023437499999445e-01,3.333007812500000111e-01,3.319335937499999778e-01,3.319335937499999778e-01,3.333007812500000111e-01,3.360351562499999667e-01,3.401367187499999556e-01,3.428710937499999667e-01,3.469726562500000111e-01,3.510742187500000000e-01,3.551757812500000444e-01
2.793945312500000222e-01,3.532226562499999889e-01,4.215820312499999889e-01,4.735351562500000333e-01,5.063476562500000000e-01,5.213867187500000888e-01,5.282226562499998668e-01,5.309570312499998224e-01,5.323242187499999112e-01,5.309570312499998224e-01,5.268554687500000000e-01,4.899414062499999889e-01,4.598632812500000333e-01,4.407226562500000111e-01,4.229492187499999667e-01,4.051757812499999778e-01,3.915039062499999778e-01,3.819335937499999667e-01,3.750976562499999667e-01,3.682617187499999667e-01,3.614257812500000222e-01,3.573242187499999778e-01,3.559570312500000000e-01,3.559570312500000000e-01,3.573242187499999778e-01,3.600585937499999889e-01,3.614257812500000222e-01,3.655273437500000111e-01,3.682617187499999667e-01,3.723632812500000111e-01
2.944335937500000000e-01,3.627929687500000000e-01,4.297851562499999667e-01,4.844726562499999667e-01,5.200195312500000000e-01,5.405273437500000000e-01,5.528320312499999112e-01,5.569335937499999556e-01,5.569335937499999556e-01,5.569335937499999556e-01,5.555664062499998668e-01,5.336914062500000000e-01,4.926757812499999445e-01,4.666992187499999778e-01,4.502929687500000222e-01,4.379882812500000000e-01,4.215820312499999889e-01,4.092773437499999667e-01,3.997070312499999556e-01,3.928710937499999556e-01,3.833007812500000000e-01,3.764648437499999445e-01,3.737304687499999889e-01,3.723632812500000111e-01,3.723632812500000111e-01,3.737304687499999889e-01,3.764648437499999445e-01,3.778320312499999778e-01,3.805664062499999889e-01,3.846679687499999778e-01
