0.000000000000000000e+00,0.000000000000000000e+00,1.680749367762602340e-12,1.350942437675534180e-09,1.408692747729479950e-08,4.952722031451050799e-08,1.378014814953417726e-07,3.108381562478318652e-07,4.625044414069911604e-07,9.263954635545985182e-07,1.268479146114384348e-06,1.825271508831487884e-06,2.837907778326939066e-06,3.544297895154433357e-06,4.081273032227963463e-06,5.720751402428247187e-06,7.725615413499235389e-06,9.326849759785091950e-06,1.061853079013241343e-05,1.162818885588265642e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.286962695578900193e-11,1.954483615415751451e-09,3.026579690358293376e-08,1.381061229512753848e-07,4.134544515457220322e-07,1.030520758791669857e-06,1.807055626718155824e-06,3.391217340308527980e-06,4.350244491144956144e-06,8.172030828705420348e-06,1.069482857794626485e-05,1.232323611862260306e-05,1.857753819511872201e-05,2.554694199235274857e-05,3.037374066084264017e-05,3.380836054950694974e-05,3.852455185569186662e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.709694117342065404e-11,2.880673707893219705e-09,4.035935053870844468e-08,1.823875089273534755e-07,6.346808757150907447e-07,1.376770117783448738e-06,3.369042998620940128e-06,4.969949399456604752e-06,9.597043247449036352e-06,1.197460423212380888e-05,1.936915354329140360e-05,2.782734579607509291e-05,3.313480851058515377e-05,3.762928183587932961e-05,5.399164739221437966e-05,7.268472919603681558e-05,8.629149714740544114e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.040276805126693252e-11,3.722597998807606047e-09,4.787407436011522985e-08,2.953457834796761445e-07,9.805617173315281878e-07,2.270155816195086627e-06,3.995081705367725909e-06,8.499728911497068227e-06,1.170982699328530026e-05,1.970297677639182781e-05,2.936084398715296882e-05,3.482677167510589677e-05,4.648651697817529085e-05,6.977694746008613984e-05,8.688953385794920877e-05,9.822277378565926788e-05,1.064078833042270432e-04
